country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","12-04-2026 12:00:00",28.531346,77.190156,PM2.5,140,140,140
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","12-04-2026 12:00:00","28.594004 ","76.909423 ",NO2,4,90,37
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","12-04-2026 12:00:00","28.594004 ","76.909423 ",NH3,1,5,3
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","12-04-2026 12:00:00",28.570173,76.933762,PM10,64,389,164
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","12-04-2026 12:00:00",28.570173,76.933762,NH3,9,11,10
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","12-04-2026 12:00:00",28.570173,76.933762,SO2,14,102,32
India,Delhi,Delhi,"Narela, Delhi - DPCC","12-04-2026 12:00:00",28.822836,77.101981,PM10,101,266,164
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","12-04-2026 12:00:00",28.567890,77.250515,NO2,25,90,55
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","12-04-2026 12:00:00",28.580280,77.233829,PM10,108,414,173
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","12-04-2026 12:00:00",28.580280,77.233829,NO2,23,121,66
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","12-04-2026 12:00:00",28.580280,77.233829,CO,5,101,11
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","12-04-2026 12:00:00",28.5918245,77.2273074,PM10,109,218,134
India,Delhi,Delhi,"Mundka, Delhi - DPCC","12-04-2026 12:00:00",28.684678,77.076574,OZONE,1,28,10
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","12-04-2026 12:00:00",28.60909,77.0325413,PM2.5,50,205,93
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","12-04-2026 12:00:00",28.60909,77.0325413,NO2,74,136,97
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","12-04-2026 12:00:00",28.672342,77.315260,NO2,26,111,57
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","12-04-2026 12:00:00",28.699793,77.165453,NH3,7,8,8
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","12-04-2026 12:00:00",28.699793,77.165453,OZONE,2,69,37
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","12-04-2026 12:00:00",28.5918245,77.2273074,OZONE,22,125,64
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","12-04-2026 12:00:00",28.611281,77.237738,CO,12,111,25
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","12-04-2026 12:00:00",28.621810,77.1944633,SO2,17,34,25
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","12-04-2026 12:00:00",28.621810,77.1944633,OZONE,1,22,7
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","12-04-2026 12:00:00",28.636429,77.201067,SO2,17,77,37
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","12-04-2026 12:00:00",23.107969,72.574648,OZONE,1,173,29
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","12-04-2026 12:00:00",22.977134,72.553024,CO,42,113,66
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","12-04-2026 12:00:00",23.002657,72.591912,SO2,11,84,44
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","12-04-2026 12:00:00",23.002657,72.591912,OZONE,37,121,53
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","12-04-2026 12:00:00",23.020509,72.579261,NO2,11,157,55
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","12-04-2026 12:00:00",23.023389,72.515201,PM2.5,92,305,164
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","12-04-2026 12:00:00",23.023389,72.515201,PM10,112,199,140
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","12-04-2026 12:00:00",23.023389,72.515201,NO2,7,31,16
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","12-04-2026 12:00:00",23.023389,72.515201,SO2,10,45,20
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","12-04-2026 12:00:00",21.755417,72.139056,NH3,3,4,3
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","12-04-2026 12:00:00",21.755417,72.139056,OZONE,3,45,10
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","12-04-2026 12:00:00",23.163798,72.677768,CO,49,102,69
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","12-04-2026 12:00:00",23.163798,72.677768,OZONE,5,156,15
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","12-04-2026 12:00:00",23.243639,72.68994,PM2.5,47,98,75
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","12-04-2026 12:00:00",23.243639,72.68994,NO2,7,36,18
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","12-04-2026 12:00:00",23.243639,72.68994,CO,41,104,72
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","12-04-2026 12:00:00",23.221714,72.654328,NO2,10,48,21
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","12-04-2026 12:00:00",23.221714,72.654328,NH3,1,4,2
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","12-04-2026 12:00:00",22.410802,73.097923,PM2.5,64,391,177
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","12-04-2026 12:00:00",22.410802,73.097923,PM10,77,416,163
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","12-04-2026 12:00:00",22.410802,73.097923,CO,18,125,40
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","12-04-2026 12:00:00","21.217779 ","72.834787 ",CO,36,96,43
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","12-04-2026 12:00:00",22.320153,73.216285,NO2,11,35,20
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","12-04-2026 12:00:00",22.320153,73.216285,SO2,5,7,6
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","12-04-2026 12:00:00",13.67,79.35,OZONE,20,73,31
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","12-04-2026 12:00:00",13.615387,79.409230,NH3,5,6,6
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","12-04-2026 12:00:00",16.536107,80.594233,PM10,44,397,67
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","12-04-2026 12:00:00",16.536107,80.594233,NO2,27,27,27
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","12-04-2026 12:00:00",16.509717,80.612222,PM2.5,44,83,69
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","12-04-2026 12:00:00",16.509717,80.612222,PM10,42,78,66
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","12-04-2026 12:00:00",16.554731,80.649110,PM2.5,55,86,69
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","12-04-2026 12:00:00",26.071318,91.87488,PM10,52,162,90
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","12-04-2026 12:00:00",26.071318,91.87488,NO2,4,20,9
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","12-04-2026 12:00:00",26.071318,91.87488,NH3,2,5,4
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","12-04-2026 12:00:00",26.071318,91.87488,SO2,21,32,31
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","12-04-2026 12:00:00",26.071318,91.87488,OZONE,12,58,19
India,Assam,Guwahati,"IITG, Guwahati - PCBA","12-04-2026 12:00:00",26.2028636,91.70046436,PM2.5,26,71,45
India,Assam,Guwahati,"IITG, Guwahati - PCBA","12-04-2026 12:00:00",26.2028636,91.70046436,PM10,21,77,45
India,Assam,Guwahati,"IITG, Guwahati - PCBA","12-04-2026 12:00:00",26.2028636,91.70046436,CO,4,12,6
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","12-04-2026 12:00:00",26.446912,91.439057,NH3,5,7,6
India,Assam,Silchar,"Tarapur, Silchar - PCBA","12-04-2026 12:00:00",24.82827,92.79525,SO2,4,6,5
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","12-04-2026 12:00:00",26.987634,94.636574,PM10,22,42,32
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","12-04-2026 12:00:00",26.987634,94.636574,SO2,6,7,6
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","12-04-2026 12:00:00",26.987634,94.636574,CO,14,35,31
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","12-04-2026 12:00:00",26.987634,94.636574,OZONE,21,83,37
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","12-04-2026 12:00:00","14.438164 ","79.966814 ",CO,8,191,68
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","12-04-2026 12:00:00","14.438164 ","79.966814 ",OZONE,3,38,10
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","12-04-2026 12:00:00",16.9872867,81.7363176,OZONE,3,25,10
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","12-04-2026 12:00:00",13.67,79.35,PM2.5,29,82,50
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","12-04-2026 12:00:00",13.67,79.35,NH3,2,3,2
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","12-04-2026 12:00:00",17.72,83.3,NO2,12,72,47
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","12-04-2026 12:00:00",17.72,83.3,OZONE,4,23,10
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","12-04-2026 12:00:00",27.103358,93.679645,PM2.5,16,80,39
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","12-04-2026 12:00:00",26.10887,91.589544,NO2,10,106,20
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","12-04-2026 12:00:00",26.187500,91.744194,SO2,11,13,12
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","12-04-2026 12:00:00",26.187500,91.744194,OZONE,10,26,14
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","12-04-2026 12:00:00",13.204880,79.097889,OZONE,28,35,32
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","12-04-2026 12:00:00",16.711754,81.092095,NH3,2,9,5
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","12-04-2026 12:00:00",25.5626095,84.663264,SO2,4,6,5
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","12-04-2026 12:00:00",25.42742023,86.13886079,SO2,34,38,36
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","12-04-2026 12:00:00",14.675886,77.593027,PM10,76,90,82
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","12-04-2026 12:00:00",14.675886,77.593027,SO2,17,17,17
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","12-04-2026 12:00:00",14.675886,77.593027,OZONE,35,35,35
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","12-04-2026 12:00:00",26.181742,91.78063,PM10,31,111,63
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","12-04-2026 12:00:00",26.181742,91.78063,OZONE,1,4,1
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","12-04-2026 12:00:00",25.567520,83.966379,PM10,40,62,48
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","12-04-2026 12:00:00",25.567520,83.966379,NH3,3,3,3
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","12-04-2026 12:00:00",25.567520,83.966379,CO,NA,NA,NA
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","12-04-2026 12:00:00",25.7808257,84.7446768,OZONE,5,52,16
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","12-04-2026 12:00:00",24.7955,84.9994,PM2.5,40,158,69
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","12-04-2026 12:00:00",24.792403,84.992416,PM10,104,161,139
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","12-04-2026 12:00:00",24.762518,84.982348,OZONE,13,45,27
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","12-04-2026 12:00:00",25.592539,85.227158,CO,6,107,26
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","12-04-2026 12:00:00",25.610369,85.132568,SO2,1,27,16
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","12-04-2026 12:00:00",25.610369,85.132568,CO,6,50,30
India,Bihar,Patna,"Muradpur, Patna - BSPCB","12-04-2026 12:00:00",25.619651,85.147382,PM2.5,122,260,170
India,Bihar,Patna,"Muradpur, Patna - BSPCB","12-04-2026 12:00:00",25.619651,85.147382,PM10,131,307,188
India,Bihar,Patna,"Muradpur, Patna - BSPCB","12-04-2026 12:00:00",25.619651,85.147382,NO2,10,11,11
India,Bihar,Munger,"Town Hall, Munger - BSPCB","12-04-2026 12:00:00",25.376776,86.471523,OZONE,8,11,10
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","12-04-2026 12:00:00",26.1403345,85.3650192,CO,31,50,35
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","12-04-2026 12:00:00",26.1403345,85.3650192,OZONE,11,67,18
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","12-04-2026 12:00:00",26.1209,85.3647,PM2.5,63,98,76
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","12-04-2026 12:00:00",26.1209,85.3647,OZONE,7,19,8
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","12-04-2026 12:00:00",25.697189,85.245900,NH3,10,13,11
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","12-04-2026 12:00:00",25.697189,85.245900,SO2,6,14,8
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","12-04-2026 12:00:00",25.560083,87.553265,PM10,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","12-04-2026 12:00:00",27.308328,84.531742,SO2,16,17,16
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","12-04-2026 12:00:00",25.265194,87.012947,CO,78,104,90
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","12-04-2026 12:00:00",25.204762,85.514960,PM10,11,67,30
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","12-04-2026 12:00:00",25.204762,85.514960,CO,38,132,56
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","12-04-2026 12:00:00",25.204762,85.514960,OZONE,2,2,2
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","12-04-2026 12:00:00",25.599486,85.113666,PM2.5,57,95,78
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","12-04-2026 12:00:00",25.599486,85.113666,SO2,10,21,15
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","12-04-2026 12:00:00",25.599486,85.113666,OZONE,26,35,30
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","12-04-2026 12:00:00",25.592539,85.227158,NO2,10,35,19
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","12-04-2026 12:00:00",25.265194,87.012947,PM10,82,151,123
India,Bihar,Patna,"Samanpura, Patna - BSPCB","12-04-2026 12:00:00",25.596727,85.085624,CO,40,127,65
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","12-04-2026 12:00:00",21.185571,81.343175,SO2,5,26,9
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","12-04-2026 12:00:00",21.185571,81.343175,CO,25,31,26
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","12-04-2026 12:00:00",21.224231,81.408350,SO2,4,89,27
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","12-04-2026 12:00:00",21.224231,81.408350,CO,1,58,41
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","12-04-2026 12:00:00",22.08815,82.13737,SO2,11,37,16
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","12-04-2026 12:00:00",22.118125,83.140608,PM2.5,29,68,51
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","12-04-2026 12:00:00",22.118125,83.140608,NO2,13,44,23
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","12-04-2026 12:00:00",22.368195,82.746431,PM2.5,22,49,31
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","12-04-2026 12:00:00",22.368195,82.746431,SO2,9,86,35
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","12-04-2026 12:00:00",25.892357,86.590325,PM2.5,3,305,91
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","12-04-2026 12:00:00",25.892357,86.590325,PM10,62,406,115
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","12-04-2026 12:00:00",25.859655,85.77944,OZONE,6,10,8
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","12-04-2026 12:00:00",24.952822,84.002396,CO,27,98,54
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","12-04-2026 12:00:00",24.952822,84.002396,OZONE,8,34,18
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","12-04-2026 12:00:00",26.2271665,84.3570427,PM2.5,25,78,50
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","12-04-2026 12:00:00",26.2271665,84.3570427,NH3,1,1,1
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","12-04-2026 12:00:00",30.735567,76.775714,PM2.5,37,113,72
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","12-04-2026 12:00:00",30.735567,76.775714,OZONE,4,93,46
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","12-04-2026 12:00:00",30.719859,76.738637,NH3,12,16,15
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","12-04-2026 12:00:00",30.719859,76.738637,OZONE,2,87,30
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","12-04-2026 12:00:00",21.194815,81.314770,NH3,3,6,4
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","12-04-2026 12:00:00",21.194815,81.314770,SO2,7,24,12
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","12-04-2026 12:00:00",21.194815,81.314770,OZONE,2,54,30
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","12-04-2026 12:00:00",22.06631475,83.33820077,NH3,1,3,2
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","12-04-2026 12:00:00",22.06631475,83.33820077,CO,13,57,30
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","12-04-2026 12:00:00",28.647622,77.3158090,CO,24,74,50
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","12-04-2026 12:00:00",28.695381,77.181665,NO2,16,100,42
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","12-04-2026 12:00:00",28.695381,77.181665,SO2,9,52,23
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","12-04-2026 12:00:00",28.4706914,77.1099364,PM2.5,26,343,101
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","12-04-2026 12:00:00",28.4706914,77.1099364,NO2,10,76,35
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","12-04-2026 12:00:00",22.126650,83.483212,PM2.5,11,48,32
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","12-04-2026 12:00:00",22.1910172,83.5197009,OZONE,11,145,55
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","12-04-2026 12:00:00",21.258815,81.578979,SO2,6,10,7
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","12-04-2026 12:00:00",21.219665,81.630094,NH3,2,2,2
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","12-04-2026 12:00:00",21.219665,81.630094,SO2,3,72,14
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","12-04-2026 12:00:00",25.366336,87.117468,SO2,16,17,16
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","12-04-2026 12:00:00",25.03280,85.41948,CO,36,46,42
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","12-04-2026 12:00:00",25.366336,87.117468,PM2.5,60,87,75
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","12-04-2026 12:00:00",28.7256504,77.2011573,NO2,14,69,38
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","12-04-2026 12:00:00",28.7256504,77.2011573,CO,1,42,3
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","12-04-2026 12:00:00",28.7256504,77.2011573,OZONE,29,125,48
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","12-04-2026 12:00:00",28.5512005,77.2735737,NO2,44,129,68
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","12-04-2026 12:00:00","28.594169 ","77.125100 ",SO2,23,32,25
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","12-04-2026 12:00:00","28.594169 ","77.125100 ",CO,23,86,52
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","12-04-2026 12:00:00","28.493624 ","77.201159 ",OZONE,9,132,66
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","12-04-2026 12:00:00",28.6811736,77.3025234,NO2,40,101,64
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","12-04-2026 12:00:00",28.6811736,77.3025234,CO,14,109,20
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","12-04-2026 12:00:00",28.542460,77.191651,PM2.5,36,324,92
India,Delhi,Delhi,"ITO, Delhi - CPCB","12-04-2026 12:00:00",28.628624,77.241060,PM10,73,211,130
India,Delhi,Delhi,"ITO, Delhi - CPCB","12-04-2026 12:00:00",28.628624,77.241060,NO2,36,60,46
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","12-04-2026 12:00:00",28.732820,77.170633,PM2.5,68,423,162
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","12-04-2026 12:00:00",28.5918245,77.2273074,NO2,11,40,23
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","12-04-2026 12:00:00",28.611281,77.237738,PM10,72,224,136
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","12-04-2026 12:00:00",28.5710274,77.0719006,PM2.5,22,439,130
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","12-04-2026 12:00:00",28.5710274,77.0719006,PM10,112,432,189
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","12-04-2026 12:00:00",28.5710274,77.0719006,NH3,8,42,14
India,Delhi,Delhi,"DTU, Delhi - CPCB","12-04-2026 12:00:00",28.7500499,77.1112615,CO,20,40,33
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","12-04-2026 12:00:00",28.498571,77.264840,NO2,6,90,37
India,Delhi,Delhi,"Bawana, Delhi - DPCC","12-04-2026 12:00:00",28.776200,77.051074,PM2.5,27,342,138
India,Delhi,Delhi,"Bawana, Delhi - DPCC","12-04-2026 12:00:00",28.776200,77.051074,SO2,10,49,20
India,Delhi,Delhi,"Bawana, Delhi - DPCC","12-04-2026 12:00:00",28.776200,77.051074,OZONE,7,50,22
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","12-04-2026 12:00:00",28.636429,77.201067,NO2,31,81,52
India,Delhi,Delhi,"Mundka, Delhi - DPCC","12-04-2026 12:00:00",28.684678,77.076574,PM2.5,33,391,163
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","12-04-2026 12:00:00",28.732820,77.170633,OZONE,8,53,26
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","12-04-2026 12:00:00",28.563262,77.186937,CO,33,134,53
India,Delhi,Delhi,"Rohini, Delhi - DPCC","12-04-2026 12:00:00",28.732528,77.119920,NO2,9,82,31
India,Delhi,Delhi,"Rohini, Delhi - DPCC","12-04-2026 12:00:00",28.732528,77.119920,OZONE,8,62,30
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","12-04-2026 12:00:00",28.6514781,77.1473105,NO2,31,71,46
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","12-04-2026 12:00:00",28.6514781,77.1473105,SO2,7,19,14
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","12-04-2026 12:00:00",28.6514781,77.1473105,CO,9,68,44
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","12-04-2026 12:00:00",28.5504249,77.2159377,PM2.5,40,385,125
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","12-04-2026 12:00:00",28.5504249,77.2159377,NH3,11,23,16
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","12-04-2026 12:00:00",28.5504249,77.2159377,OZONE,12,28,16
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","12-04-2026 12:00:00",28.710508,77.249485,SO2,25,66,34
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","12-04-2026 12:00:00",28.710508,77.249485,OZONE,2,60,24
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","12-04-2026 12:00:00",28.530785,77.271255,PM2.5,28,318,111
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","12-04-2026 12:00:00",28.530785,77.271255,SO2,14,41,27
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","12-04-2026 12:00:00",28.674045,77.131023,PM2.5,18,332,116
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","12-04-2026 12:00:00",28.674045,77.131023,CO,39,78,47
India,Delhi,Delhi,"Pusa, Delhi - DPCC","12-04-2026 12:00:00",28.639652,77.146275,PM2.5,32,336,107
India,Delhi,Delhi,"Pusa, Delhi - DPCC","12-04-2026 12:00:00",28.639652,77.146275,CO,42,109,71
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","12-04-2026 12:00:00",28.563262,77.186937,NH3,4,7,4
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","12-04-2026 12:00:00",28.531346,77.190156,NO2,6,49,28
